Timestamp,Repository Name,Total SLOC,Language Breakdown
2024-05-01 00:00:00,pds-view,7707,"{""Python"": 4117, ""HTML"": 1584, ""Velocity Template Language"": 920, ""Text"": 455, ""SVG"": 219, ""Markdown"": 184, ""reStructuredText"": 155, ""XML"": 41, ""YAML"": 31, ""JSON"": 1}"
2024-05-01 00:00:00,feedback-widget,1242,"{""JavaScript"": 511, ""CSS"": 507, ""Markdown"": 145, ""YAML"": 44, ""PHP"": 21, ""Bourne Shell"": 13, ""SVG"": 1}"
2024-05-01 00:00:00,nasa-pds.github.io,59745,"{""HTML"": 33360, ""JavaScript"": 11346, ""reStructuredText"": 11049, ""SVG"": 2732, ""CSS"": 797, ""Markdown"": 206, ""YAML"": 139, ""Python"": 41, ""Text"": 32, ""DOS Batch"": 26, ""make"": 13, ""JSON"": 4}"
2024-05-01 00:00:00,validate,1590816,"{""CSV"": 1044769, ""SQL"": 302504, ""XML"": 92063, ""XSD"": 61663, ""JSON"": 27068, ""Java"": 24280, ""Scheme"": 17200, ""HTML"": 9691, ""Text"": 3556, ""XSLT"": 2877, ""Markdown"": 2668, ""Properties"": 502, ""YAML"": 350, ""Velocity Template Language"": 339, ""Maven"": 338, ""Cucumber"": 230, ""Bourne Again Shell"": 208, ""DTD"": 144, ""HCL"": 135, ""Bourne Shell"": 126, ""Python"": 51, ""DOS Batch"": 34, ""Dockerfile"": 10, ""TeX"": 10}"
2024-05-01 00:00:00,pds3-product-tools,85270,"{""Java"": 82653, ""XML"": 1168, ""ANTLR Grammar"": 485, ""YAML"": 246, ""Text"": 173, ""Maven"": 167, ""Markdown"": 130, ""Properties"": 97, ""Velocity Template Language"": 75, ""HTML"": 41, ""Ant"": 31, ""JSON"": 4}"
2024-05-01 00:00:00,pds4-jparser,178064,"{""XSD"": 113673, ""HTML"": 21338, ""Java"": 13834, ""XML"": 9767, ""CSV"": 7191, ""Scheme"": 6226, ""Text"": 2273, ""SQL"": 2064, ""Velocity Template Language"": 417, ""Markdown"": 409, ""Maven"": 380, ""YAML"": 256, ""Ant"": 79, ""Properties"": 37, ""Bourne Again Shell"": 36, ""Bourne Shell"": 29, ""DOS Batch"": 29, ""XSLT"": 22, ""JSON"": 4}"
2024-05-01 00:00:00,transform,11571,"{""Java"": 4384, ""XML"": 3769, ""Velocity Template Language"": 1795, ""Python"": 580, ""Maven"": 270, ""YAML"": 252, ""Markdown"": 188, ""Text"": 169, ""XSLT"": 113, ""Bourne Shell"": 19, ""DOS Batch"": 17, ""Properties"": 8, ""JSON"": 4, ""CSV"": 3}"
2024-05-01 00:00:00,pds4-information-model,1478646,"{""XML"": 1300355, ""XSD"": 63894, ""HTML"": 40269, ""Java"": 26244, ""Scheme"": 15920, ""JavaScript"": 11791, ""Properties"": 11481, ""Text"": 2336, ""CSS"": 2295, ""Markdown"": 1662, ""YAML"": 659, ""Velocity Template Language"": 596, ""Maven"": 551, ""CSV"": 434, ""Bourne Shell"": 115, ""DOS Batch"": 31, ""SVG"": 9, ""JSON"": 4}"
2024-05-01 00:00:00,template-repo-java,864,"{""Markdown"": 335, ""YAML"": 282, ""Maven"": 87, ""XML"": 65, ""Java"": 39, ""HCL"": 29, ""Text"": 26, ""Properties"": 1}"
2024-05-01 00:00:00,harvest,5052,"{""Java"": 3013, ""XML"": 649, ""Markdown"": 574, ""XSD"": 328, ""YAML"": 233, ""Maven"": 173, ""DOS Batch"": 31, ""Text"": 26, ""Bourne Again Shell"": 21, ""JSON"": 4}"
2024-05-01 00:00:00,pdsen-maven-parent,836,"{""Maven"": 356, ""Markdown"": 257, ""YAML"": 197, ""Text"": 26}"
2024-05-01 00:00:00,deep-archive,17923,"{""HTML"": 6321, ""XML"": 4571, ""XSD"": 2920, ""Python"": 1503, ""Text"": 766, ""SQL"": 641, ""Markdown"": 557, ""reStructuredText"": 360, ""YAML"": 243, ""CSV"": 24, ""CSS"": 8, ""TOML"": 5, ""JSON"": 4}"
2024-05-01 00:00:00,doi-service,18315,"{""Python"": 9053, ""Markdown"": 2242, ""JSON"": 2232, ""XML"": 1872, ""YAML"": 907, ""XSD"": 643, ""HTML"": 523, ""reStructuredText"": 366, ""Cucumber"": 86, ""INI"": 76, ""Jupyter Notebook"": 75, ""CSV"": 73, ""Scheme"": 55, ""Bourne Shell"": 39, ""Text"": 31, ""Jinja Template"": 19, ""Dockerfile"": 9, ""CSS"": 8, ""TOML"": 6}"
2024-05-01 00:00:00,mi-label,11947,"{""Velocity Template Language"": 4321, ""Java"": 3750, ""XML"": 2937, ""Markdown"": 374, ""YAML"": 254, ""Maven"": 224, ""Bourne Shell"": 38, ""Text"": 26, ""DOS Batch"": 17, ""Properties"": 5, ""JSON"": 1}"
2024-05-01 00:00:00,pds-github-util,3779,"{""Python"": 2640, ""Markdown"": 541, ""YAML"": 281, ""Maven"": 148, ""reStructuredText"": 97, ""INI"": 28, ""Text"": 27, ""CSS"": 8, ""TOML"": 5, ""JSON"": 4}"
2024-05-01 00:00:00,template-repo-python,873,"{""Markdown"": 380, ""YAML"": 335, ""Python"": 51, ""HCL"": 29, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,software-issues-repo,186,"{""Text"": 171, ""Markdown"": 15}"
2024-05-01 00:00:00,pds-api-service,651,"{""Text"": 195, ""Java"": 152, ""Maven"": 143, ""Markdown"": 127, ""YAML"": 29, ""Properties"": 5}"
2024-05-01 00:00:00,pds-api-client,721,"{""Python"": 241, ""Text"": 195, ""YAML"": 142, ""reStructuredText"": 109, ""Markdown"": 22, ""CSS"": 8, ""JSON"": 4}"
2024-05-01 00:00:00,pds-api,14384,"{""YAML"": 9772, ""JSON"": 2087, ""Markdown"": 1675, ""reStructuredText"": 609, ""Python"": 97, ""Text"": 63, ""DOS Batch"": 26, ""INI"": 20, ""CSS"": 11, ""TeX"": 10, ""make"": 9, ""TOML"": 5}"
2024-05-01 00:00:00,pdsen-corral,312,"{""Markdown"": 226, ""YAML"": 56, ""Text"": 26, ""JSON"": 4}"
2024-05-01 00:00:00,cdrom-migration,97,"{""Markdown"": 97}"
2024-05-01 00:00:00,portal-wp-tasks,210,"{""Text"": 195, ""Markdown"": 15}"
2024-05-01 00:00:00,web-modernization,210,"{""Text"": 195, ""Markdown"": 15}"
2024-05-01 00:00:00,pds-report-service,210,"{""Text"": 195, ""Markdown"": 15}"
2024-05-01 00:00:00,pds-swg,343,"{""Text"": 195, ""Markdown"": 148}"
2024-05-01 00:00:00,operations,31856,"{""XML"": 30221, ""Python"": 627, ""YAML"": 454, ""Markdown"": 356, ""Bourne Shell"": 123, ""HTML"": 42, ""Text"": 33}"
2024-05-01 00:00:00,pds-api-javalib,1828,"{""YAML"": 1544, ""Maven"": 210, ""Markdown"": 70, ""JSON"": 4}"
2024-05-01 00:00:00,wds-web,629,"{""JavaScript"": 225, ""Text"": 195, ""CSS"": 129, ""YAML"": 44, ""Markdown"": 33, ""SVG"": 3}"
2024-05-01 00:00:00,wds-react-legacy,0,{}
2024-05-01 00:00:00,portal-tasks,3,"{""Markdown"": 3}"
2024-05-01 00:00:00,registry-mgr,3925,"{""Java"": 2769, ""Markdown"": 346, ""YAML"": 237, ""XML"": 169, ""Maven"": 158, ""JSON"": 130, ""Text"": 36, ""DOS Batch"": 31, ""CSV"": 28, ""Bourne Again Shell"": 21}"
2024-05-01 00:00:00,git-ping,392,"{""Text"": 169, ""Markdown"": 154, ""YAML"": 40, ""Dockerfile"": 19, ""Bourne Shell"": 10}"
2024-05-01 00:00:00,ldd-gen-action,316,"{""Text"": 195, ""YAML"": 67, ""Markdown"": 54}"
2024-05-01 00:00:00,pds-api-pythonlib,1560,"{""Python"": 1068, ""Text"": 195, ""Markdown"": 124, ""YAML"": 114, ""reStructuredText"": 28, ""INI"": 19, ""CSS"": 8, ""TOML"": 4}"
2024-05-01 00:00:00,github-actions-base,342,"{""Text"": 169, ""YAML"": 74, ""Markdown"": 50, ""Dockerfile"": 49}"
2024-05-01 00:00:00,roundup-action,1940,"{""Python"": 1110, ""Markdown"": 360, ""Text"": 196, ""YAML"": 194, ""Bourne Shell"": 64, ""Dockerfile"": 12, ""JSON"": 4}"
2024-05-01 00:00:00,doi-ui,64434,"{""JSON"": 40257, ""JSX"": 21520, ""JavaScript"": 1707, ""CSS"": 552, ""YAML"": 218, ""Markdown"": 101, ""PHP"": 41, ""HTML"": 27, ""SVG"": 8, ""Text"": 3}"
2024-05-01 00:00:00,tracking-service,13347,"{""Java"": 10722, ""SQL"": 1194, ""Velocity Template Language"": 452, ""Markdown"": 233, ""XML"": 220, ""Text"": 210, ""Maven"": 179, ""YAML"": 89, ""Dockerfile"": 25, ""Properties"": 14, ""Bourne Shell"": 9}"
2024-05-01 00:00:00,tracking-ui,60365,"{""JavaScript"": 32666, ""CSS"": 17331, ""SVG"": 9170, ""HTML"": 772, ""Text"": 196, ""Markdown"": 158, ""Ruby"": 72}"
2024-05-01 00:00:00,api-search-query-lexer,713,"{""Java"": 212, ""Markdown"": 202, ""Maven"": 124, ""YAML"": 115, ""ANTLR Grammar"": 26, ""Text"": 26, ""JSON"": 4, ""Properties"": 4}"
2024-05-01 00:00:00,registry-api-service,9220,"{""Java"": 4729, ""JSON"": 3122, ""Markdown"": 370, ""Maven"": 275, ""HCL"": 261, ""YAML"": 124, ""Dockerfile"": 121, ""XML"": 80, ""Python"": 76, ""Text"": 42, ""Properties"": 20}"
2024-05-01 00:00:00,registry-ingest-util-legacy,1150,"{""Python"": 816, ""Text"": 197, ""Markdown"": 122, ""Mustache"": 15}"
2024-05-01 00:00:00,registry-common,9102,"{""Java"": 8373, ""YAML"": 242, ""Markdown"": 210, ""Maven"": 145, ""XSD"": 87, ""Text"": 26, ""XML"": 19}"
2024-05-01 00:00:00,search-api-notebook,0,{}
2024-05-01 00:00:00,planetary-data-cloud,210,"{""Text"": 195, ""Markdown"": 15}"
2024-05-01 00:00:00,registry-dashboards,532,"{""Text"": 196, ""YAML"": 196, ""Markdown"": 52, ""Python"": 29, ""reStructuredText"": 28, ""INI"": 19, ""CSS"": 8, ""TOML"": 4}"
2024-05-01 00:00:00,planetarydata.org,11064,"{""Python"": 4141, ""XML"": 3308, ""Text"": 2338, ""JSON"": 429, ""CSS"": 396, ""HTML"": 157, ""JavaScript"": 103, ""Maven"": 63, ""Velocity Template Language"": 63, ""YAML"": 46, ""Markdown"": 20}"
2024-05-01 00:00:00,registry-ci,4693,"{""JSON"": 3118, ""Maven"": 670, ""Text"": 243, ""Bourne Shell"": 169, ""YAML"": 158, ""Markdown"": 120, ""HCL"": 89, ""XML"": 85, ""Dockerfile"": 27, ""Properties"": 14}"
2024-05-01 00:00:00,pds-doi-legacy,4503,"{""Python"": 3552, ""XML"": 536, ""Text"": 195, ""Markdown"": 190, ""reStructuredText"": 22, ""CSS"": 8}"
2024-05-01 00:00:00,supplementer,2621,"{""Java"": 1845, ""Markdown"": 237, ""XML"": 179, ""YAML"": 148, ""Maven"": 135, ""DOS Batch"": 31, ""Text"": 26, ""Bourne Again Shell"": 20}"
2024-05-01 00:00:00,devops,219,"{""Text"": 195, ""Markdown"": 24}"
2024-05-01 00:00:00,.github,393,"{""YAML"": 346, ""Markdown"": 47}"
2024-05-01 00:00:00,system-i-n-t,182,"{""Text"": 169, ""Markdown"": 13}"
2024-05-01 00:00:00,pds4-graph,14023,"{""Jupyter Notebook"": 12343, ""Python"": 1078, ""Markdown"": 239, ""Text"": 195, ""YAML"": 115, ""reStructuredText"": 22, ""INI"": 19, ""CSS"": 8, ""TOML"": 4}"
2024-05-01 00:00:00,pds-web-mgmt,1,"{""Markdown"": 1}"
2024-05-01 00:00:00,nucleus,2690,"{""Python"": 785, ""HCL"": 535, ""Markdown"": 512, ""reStructuredText"": 328, ""YAML"": 290, ""JSON"": 169, ""Text"": 28, ""INI"": 20, ""CSS"": 8, ""Dockerfile"": 7, ""TOML"": 5, ""Bourne Shell"": 3}"
2024-05-01 00:00:00,registry,0,{}
2024-05-01 00:00:00,ldd-manager,1199,"{""Python"": 581, ""Markdown"": 320, ""YAML"": 216, ""Text"": 27, ""reStructuredText"": 22, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,registry-loader,914,"{""Markdown"": 299, ""YAML"": 278, ""Bourne Shell"": 121, ""Maven"": 77, ""XML"": 51, ""Java"": 39, ""Text"": 26, ""Dockerfile"": 22, ""Properties"": 1}"
2024-05-01 00:00:00,registry-api,0,{}
2024-05-01 00:00:00,web-analytics,1122,"{""SQL"": 414, ""Markdown"": 303, ""YAML"": 166, ""Python"": 157, ""Text"": 27, ""reStructuredText"": 22, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,PDS-Pipelines,7507,"{""Python"": 4983, ""JSON"": 1945, ""YAML"": 234, ""Markdown"": 161, ""Jupyter Notebook"": 121, ""Text"": 20, ""Dockerfile"": 16, ""SQL"": 11, ""XML"": 11, ""Bourne Shell"": 5}"
2024-05-01 00:00:00,proxycrypt,296,"{""Markdown"": 204, ""YAML"": 39, ""Text"": 26, ""Dockerfile"": 17, ""Bourne Shell"": 10}"
2024-05-01 00:00:00,merge-branch,463,"{""JSON"": 224, ""Ruby"": 116, ""Markdown"": 85, ""YAML"": 32, ""Dockerfile"": 6}"
2024-05-01 00:00:00,pds-thin-egress-app,6783,"{""Python"": 2812, ""Jinja Template"": 1072, ""Markdown"": 764, ""YAML"": 690, ""Bourne Shell"": 420, ""Text"": 336, ""HCL"": 277, ""make"": 207, ""HTML"": 192, ""Dockerfile"": 13}"
2024-05-01 00:00:00,api-subpath,260,"{""Markdown"": 198, ""Dockerfile"": 24, ""YAML"": 19, ""Bourne Shell"": 10, ""Python"": 9}"
2024-05-01 00:00:00,planetary-data-engine,861,"{""Markdown"": 346, ""YAML"": 219, ""Jupyter Notebook"": 163, ""Python"": 51, ""Text"": 31, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,data-upload-manager,3028,"{""Python"": 943, ""HCL"": 662, ""Markdown"": 357, ""reStructuredText"": 336, ""YAML"": 317, ""JSON"": 267, ""JavaScript"": 68, ""INI"": 38, ""Text"": 27, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,template-repo-cpp,2,"{""Markdown"": 2}"
2024-05-01 00:00:00,logging-core,699,"{""Markdown"": 359, ""YAML"": 211, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,notification-service,699,"{""Markdown"": 359, ""YAML"": 211, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,crawler-trigger,699,"{""Markdown"": 359, ""YAML"": 211, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,registry-sweepers,4150,"{""Python"": 2719, ""JSON"": 462, ""Markdown"": 356, ""YAML"": 327, ""HCL"": 195, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""Dockerfile"": 13, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,registry-operations,737,"{""Markdown"": 242, ""YAML"": 211, ""Python"": 206, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,monitoring,1015,"{""Markdown"": 420, ""YAML"": 272, ""HCL"": 194, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,newman-with-testrail-reporter,197,"{""Markdown"": 162, ""YAML"": 33, ""Dockerfile"": 2}"
2024-05-01 00:00:00,llms-and-pds,1329,"{""Python"": 787, ""Markdown"": 253, ""YAML"": 211, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,lasso-issues,1759,"{""Python"": 1238, ""Markdown"": 227, ""YAML"": 215, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 19, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,lasso-releasers,1051,"{""Python"": 397, ""Markdown"": 221, ""YAML"": 204, ""Maven"": 148, ""Text"": 27, ""INI"": 21, ""reStructuredText"": 20, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,lasso-reports,1435,"{""Python"": 973, ""Markdown"": 213, ""YAML"": 123, ""reStructuredText"": 66, ""Text"": 27, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,lasso-requirements,630,"{""Python"": 301, ""Markdown"": 205, ""YAML"": 45, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 19, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,wds,2815,"{""JSON"": 2239, ""Markdown"": 350, ""YAML"": 130, ""Text"": 26, ""CSS"": 17, ""HTML"": 17, ""SCSS"": 16, ""INI"": 10, ""JavaScript"": 10}"
2024-05-01 00:00:00,solr-to-es,305,"{""Python"": 247, ""Markdown"": 44, ""Text"": 14}"
2024-05-01 00:00:00,registry-legacy-solr,0,{}
2024-05-01 00:00:00,ds-view,0,{}
2024-05-01 00:00:00,email-app,1729,"{""XML"": 390, ""Velocity Template Language"": 367, ""Java"": 294, ""YAML"": 236, ""Maven"": 186, ""Markdown"": 176, ""Text"": 80}"
2024-05-01 00:00:00,pds-tf-modules,919,"{""Markdown"": 303, ""HCL"": 260, ""YAML"": 227, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2024-05-01 00:00:00,search-ui-legacy,1622,"{""XML"": 330, ""Markdown"": 319, ""YAML"": 245, ""JSP"": 209, ""Velocity Template Language"": 207, ""Java"": 167, ""Maven"": 114, ""Text"": 31}"
2024-05-01 00:00:00,wds-react,25449,"{""JSON"": 21759, ""TypeScript"": 2612, ""Markdown"": 385, ""SCSS"": 262, ""Text"": 195, ""CSS"": 118, ""JavaScript"": 67, ""SVG"": 40, ""INI"": 11}"
2024-05-01 00:00:00,portal-legacy-docker,106,"{""make"": 50, ""Markdown"": 22, ""Dockerfile"": 21, ""YAML"": 13}"
2024-05-01 00:00:00,peppi,877,"{""YAML"": 336, ""Markdown"": 290, ""Python"": 140, ""HCL"": 29, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5, ""JSON"": 4}"
2024-05-01 00:00:00,template-repo-nodejs,617,"{""Markdown"": 239, ""YAML"": 138, ""CSS"": 98, ""JSON"": 55, ""JSX"": 41, ""Text"": 26, ""HTML"": 13, ""JavaScript"": 5, ""SVG"": 2}"
2024-05-01 00:00:00,s3-browser-cloudfront,11880,"{""JSON"": 9881, ""JavaScript"": 1007, ""SCSS"": 284, ""Markdown"": 223, ""HTML"": 215, ""YAML"": 200, ""SVG"": 66, ""Bourne Shell"": 4}"
2024-05-01 00:00:00,s3-browser-awssdk,10233,"{""JSON"": 9750, ""Markdown"": 210, ""CSS"": 99, ""YAML"": 82, ""TypeScript"": 47, ""Text"": 26, ""HTML"": 13, ""JavaScript"": 5, ""SVG"": 1}"
2024-05-01 00:00:00,nucleus-configurator,512,"{""Markdown"": 322, ""YAML"": 164, ""Text"": 26}"
2024-05-01 00:00:00,planetary-data-login,0,{}
2024-05-01 00:00:00,nucleus-data-hauler,348,"{""Markdown"": 322, ""Text"": 26}"
2024-05-01 00:00:00,registry-client,0,{}
2024-05-01 00:00:00,PlanetPatrol,0,{}
2024-05-01 00:00:00,gis-web-client,0,{}
2024-05-01 00:00:00,opensearch-java,186456,"{""Java"": 183193, ""Markdown"": 1567, ""YAML"": 482, ""XML"": 374, ""Gradle"": 356, ""Bourne Shell"": 213, ""Text"": 174, ""DOS Batch"": 69, ""Dockerfile"": 18, ""Properties"": 9, ""SVG"": 1}"
2024-05-01 00:00:00,test-react-package,0,{}
2024-05-01 00:00:00,test-react-app,0,{}
2024-05-01 00:00:00,cosmo-sign,0,{}
2024-05-01 00:00:00,pds4-context-products,0,{}
2024-05-01 00:00:00,portal-drupal,0,{}
2024-05-01 00:00:00,pds-mcp-infra,0,{}
2024-05-01 00:00:00,nucleus-tools.py,0,{}
2024-05-01 00:00:00,nucleus-tools.java,0,{}
2024-05-01 00:00:00,cloud-tools,0,{}
2024-05-01 00:00:00,pds4-viewer-support,0,{}
2025-05-29 13:29:42,pds-view,7707,"{""Python"": 4117, ""HTML"": 1584, ""Velocity Template Language"": 920, ""Text"": 455, ""SVG"": 219, ""Markdown"": 184, ""reStructuredText"": 155, ""XML"": 41, ""YAML"": 31, ""JSON"": 1}"
2025-05-29 13:29:42,feedback-widget,1265,"{""JavaScript"": 511, ""CSS"": 507, ""Markdown"": 145, ""YAML"": 67, ""PHP"": 21, ""Bourne Shell"": 13, ""SVG"": 1}"
2025-05-29 13:29:42,nasa-pds.github.io,68956,"{""HTML"": 40326, ""reStructuredText"": 13259, ""JavaScript"": 11378, ""SVG"": 2732, ""CSS"": 797, ""Markdown"": 209, ""YAML"": 139, ""Python"": 41, ""Text"": 32, ""DOS Batch"": 26, ""make"": 13, ""JSON"": 4}"
2025-05-29 13:29:42,validate,1622349,"{""CSV"": 1048567, ""SQL"": 302504, ""XML"": 99866, ""XSD"": 70937, ""JSON"": 39122, ""Java"": 24187, ""Scheme"": 20415, ""Text"": 5107, ""Markdown"": 3397, ""XSLT"": 2877, ""HTML"": 2714, ""Properties"": 502, ""Maven"": 397, ""YAML"": 386, ""Velocity Template Language"": 350, ""Cucumber"": 285, ""Bourne Again Shell"": 208, ""DTD"": 144, ""HCL"": 135, ""Bourne Shell"": 126, ""Python"": 71, ""DOS Batch"": 32, ""Dockerfile"": 10, ""TeX"": 10}"
2025-05-29 13:29:42,pds3-product-tools,85298,"{""Java"": 82653, ""XML"": 1168, ""ANTLR Grammar"": 485, ""YAML"": 257, ""Maven"": 178, ""Text"": 173, ""Markdown"": 136, ""Properties"": 97, ""Velocity Template Language"": 75, ""HTML"": 41, ""Ant"": 31, ""JSON"": 4}"
2025-05-29 13:29:42,pds4-jparser,186399,"{""XSD"": 121884, ""HTML"": 21338, ""Java"": 13905, ""XML"": 9767, ""CSV"": 7191, ""Scheme"": 6226, ""Text"": 2273, ""SQL"": 2064, ""Markdown"": 422, ""Velocity Template Language"": 417, ""Maven"": 390, ""YAML"": 286, ""Ant"": 79, ""Properties"": 37, ""Bourne Again Shell"": 36, ""Bourne Shell"": 29, ""DOS Batch"": 29, ""XSLT"": 22, ""JSON"": 4}"
2025-05-29 13:29:42,transform,11625,"{""Java"": 4384, ""XML"": 3769, ""Velocity Template Language"": 1795, ""Python"": 580, ""Maven"": 292, ""YAML"": 284, ""Markdown"": 188, ""Text"": 169, ""XSLT"": 113, ""Bourne Shell"": 19, ""DOS Batch"": 17, ""Properties"": 8, ""JSON"": 4, ""CSV"": 3}"
2025-05-29 13:29:42,pds4-information-model,1590338,"{""XML"": 1342110, ""XSD"": 72962, ""JSON"": 53156, ""HTML"": 40269, ""Java"": 26680, ""Scheme"": 19017, ""Properties"": 13896, ""JavaScript"": 11791, ""Text"": 3174, ""CSS"": 2295, ""Markdown"": 2242, ""YAML"": 704, ""Maven"": 619, ""Velocity Template Language"": 596, ""CSV"": 516, ""Bourne Shell"": 138, ""Cucumber"": 78, ""Python"": 50, ""DOS Batch"": 33, ""SVG"": 9, ""SQL"": 3}"
